"P1" & "P2" & "P3" & "Root" & "d" & "pval" & "site inf"
"7" & "pedemontana" & "apennina" & "hirsuta" & "daonensis" & -0.0279197408240281 & 0.21215604495734 & 743
"8" & "pedemontana" & "cottia" & "hirsuta" & "daonensis" & -0.0339069635204661 & 0.077282730562775 & 822
"9" & "pedemontana" & "ecrins" & "hirsuta" & "daonensis" & 0.0829164410279015 & 5.7611986416406e-05 & 797
"3" & "apennina" & "ecrins" & "hirsuta" & "daonensis" & 0.109468455247184 & 6.46546811200466e-07 & 730
"6" & "cottia" & "ecrins" & "hirsuta" & "daonensis" & 0.116041141096246 & 1.23708665533684e-08 & 814
